PassengerId,Pclass,Survived,Name,Sex,Age
1874,2,0,"Rodriguez, Major. Larry",male,28.2
1875,1,0,"Wright, Miss. Sheila",female,29.1
1876,1,0,"Walton, Major. Steven",male,17.8
1877,1,0,"Cooper, Sir. James",male,43.6
1878,2,1,"Walker, Miss. Crystal",female,13.8
1879,3,1,"Williamson, Major. Jay",male,35.6
1880,1,0,"Clarke, Sir. Anthony",male,41.3
1881,1,1,"Anderson, Miss. Krystal",female,51.0
1882,2,0,"Steele, Mr. Brian",male,17.0
1883,1,0,"Daugherty, Dr. Jose",male,4.9
1884,1,0,"Ramirez, Col. William",male,57.1
1885,1,0,"Moore, Col. Peter",male,27.5
1886,1,1,"Farmer, Mr. Jason",male,61.1
1887,3,1,"Kane, Mrs. Chelsea",female,14.4
1888,1,1,"Gibbs, Sir. Jordan",male,20.5
1889,2,0,"Smith, Mr. Richard",male,36.7
1890,1,0,"Mccarty, Major. Kevin",male,17.2
1891,3,1,"Larson, Countess. Kim",female,26.4
1892,1,0,"Smith, Dr. Jeffrey",male,70.9
1893,2,0,"Barber, Sir. Jacob",male,6.5
1894,1,0,"Sanchez, Major. James",male,27.0
1895,1,1,"Collins, Major. Steven",male,40.2
1896,2,1,"Vasquez, Dr. Leonard",male,21.9
1897,3,0,"Graham, Mr. Nicholas",male,5.2
1898,1,0,"Rocha, Sir. Jason",male,49.4
1899,1,0,"Cruz, Mr. Anthony",male,58.7
1900,2,1,"Ferguson, Dr. Bridget",female,33.9
1901,1,1,"Saunders, Countess. Deborah",female,17.9
1902,1,1,"Roberts, Mrs. Jennifer",female,36.8
1903,2,1,"Burgess, Miss. Kelly",female,35.3
1904,1,0,"King, Sir. Samuel",male,42.7
1905,3,1,"Robertson, Dr. Matthew",male,32.5
1906,2,0,"Luna, Rev. Anthony",male,37.1
1907,3,0,"Zamora, Mr. Arthur",male,26.8
1908,1,1,"Ward, Lady. Sara",female,37.3
1909,1,0,"Clark, Dr. Matthew",male,69.9
1910,1,1,"Hoover, Sir. Jason",male,52.7
1911,2,1,"Vasquez, Lady. Jacqueline",female,37.8
1912,2,1,"Sosa, Countess. Lynn",female,40.3
1913,1,1,"Wilson, Lady. Jennifer",female,41.2
1914,2,0,"Lamb, Mr. Thomas",male,15.6
1915,1,1,"Zimmerman, Lady. Kelly",female,33.3
1916,2,0,"Ramirez, Mr. Brandon",male,30.0
1917,1,0,"Walters, Major. Derek",male,36.1
1918,3,0,"Kelly, Sir. Roy",male,21.0
1919,2,0,"Brandt, Col. Matthew",male,25.8
1920,1,1,"Torres, Miss. Anne",female,36.9
1921,3,1,"Adams, Major. Terrence",male,14.9
1922,1,1,"Stevens, Countess. Carol",female,42.9
1923,1,0,"Todd, Sir. Roy",male,62.9
1924,1,0,"Gonzales, Col. Jacob",male,56.1
1925,3,0,"George, Mr. Tommy",male,23.0
1926,3,0,"Wade, Countess. Erika",female,18.0
1927,1,1,"Douglas, Lady. Donna",female,45.2
1928,3,0,"Parrish, Col. David",male,45.2
1929,2,0,"Dennis, Major. Aaron",male,24.7
1930,1,1,"Williams, Countess. Kayla",female,28.8
1931,3,0,"Cunningham, Major. Jason",male,26.7
1932,2,1,"Jones, Miss. Shelley",female,8.0
1933,3,0,"Burnett, Col. Darren",male,36.0
1934,2,1,"Rowland, Mrs. Wendy",female,34.7
1935,1,1,"Santiago, Lady. Erin",female,22.5
1936,1,1,"Carr, Countess. Deanna",female,21.8
1937,1,0,"Clark, Rev. John",male,27.6
1938,1,0,"Pena, Rev. Erik",male,21.3
1939,3,0,"Garrett, Sir. Daniel",male,30.9
1940,1,0,"Vargas, Mr. Scott",male,52.5
1941,1,1,"Turner, Countess. Ashley",female,51.7
1942,3,1,"Berg, Mr. Austin",male,6.8
1943,1,0,"Lynch, Dr. Michael",male,30.8
1944,1,0,"Cole, Dr. Alexander",male,58.7
1945,3,0,"Vasquez, Col. Bruce",male,15.1
1946,2,1,"Christian, Mrs. Jennifer",female,12.2
1947,2,1,"Cox, Miss. Karina",female,46.2
1948,1,0,"Wood, Rev. Arthur",male,44.5
1949,3,1,"Lucas, Sir. Daniel",male,56.1
1950,1,1,"Sullivan, Lady. Rose",female,39.2
1951,2,0,"Butler, Rev. Lee",male,9.4
1952,2,0,"Avila, Mr. Christopher",male,29.5
1953,1,0,"Roberts, Col. Tony",male,22.1
1954,1,0,"Frye, Major. Eric",male,30.3
1955,2,0,"Huff, Major. Matthew",male,12.2
1956,1,1,"Mercado, Lady. Linda",female,17.9
1957,1,0,"Hansen, Rev. James",male,46.7
1958,1,0,"Spencer, Mr. Jason",male,62.8
1959,2,0,"Johnson, Col. Raymond",male,33.0
1960,2,1,"Larson, Miss. Laurie",female,36.9
1961,3,0,"Moore, Col. Anthony",male,31.1
1962,3,1,"Velasquez, Sir. Christopher",male,21.8
1963,1,1,"Conner, Dr. Brittney",female,14.2
1964,1,0,"Walters, Col. Tony",male,13.7
1965,1,0,"Wright, Sir. David",male,25.1
1966,3,0,"Martinez, Rev. Ethan",male,21.6
1967,1,0,"Winters, Mr. Paul",male,47.9
1968,3,0,"Huynh, Rev. Mark",male,35.5
1969,1,1,"Lopez, Mr. Bryan",male,42.7
1970,1,1,"Wilson, Mr. Peter",male,50.1
1971,1,0,"Lloyd, Col. Edward",male,48.4
1972,1,1,"Kelly, Mrs. Hannah",female,60.2
1973,1,0,"Bush, Sir. Nicholas",male,31.3
1974,1,0,"Brooks, Rev. Christopher",male,40.8
1975,1,0,"Arellano, Col. Larry",male,32.2
1976,1,0,"Castro, Dr. John",male,32.1
1977,1,0,"Robinson, Dr. Matthew",male,26.5
1978,1,1,"Daniels, Mrs. Donna",female,27.2
1979,1,0,"Jones, Mr. David",male,38.6
1980,3,1,"Martinez, Mrs. Julia",female,11.3
1981,3,0,"Kirby, Col. Douglas",male,21.4
1982,3,1,"Davis, Dr. Karen",female,33.8
1983,1,0,"Martin, Rev. Todd",male,26.9
1984,1,0,"Gonzalez, Dr. Matthew",male,46.9
1985,3,1,"Stewart, Miss. Beth",female,24.1
1986,1,1,"Salazar, Dr. Melvin",male,13.1
1987,1,1,"Castillo, Col. David",male,50.0
1988,2,1,"Fox, Countess. Brenda",female,20.2
1989,3,1,"Mcdowell, Dr. Olivia",female,5.7
1990,2,1,"Mann, Lady. Sabrina",female,19.2
1991,3,0,"Morgan, Col. Billy",male,27.8
1992,1,1,"Humphrey, Miss. Rachel",female,42.2
1993,3,0,"Davis, Sir. Randall",male,14.4
1994,1,0,"Hernandez, Dr. Lucas",male,34.9
1995,1,0,"Smith, Mr. John",male,37.5
1996,3,0,"Hardy, Dr. Justin",male,19.9
1997,1,1,"Powell, Col. Patrick",male,37.5
1998,3,0,"Perez, Mrs. Nicole",female,24.6
1999,1,0,"Harris, Major. Robert",male,5.1
2000,1,1,"Baker, Miss. Samantha",female,43.7
2001,1,0,"Gamble, Dr. Connor",male,38.3
2002,2,0,"Jimenez, Sir. Todd",male,6.6
2003,1,0,"Gibson, Dr. Jesse",male,32.7
2004,1,1,"Mooney, Col. William",male,17.0
2005,2,1,"Edwards, Dr. Lori",female,7.7
2006,1,1,"Young, Sir. Jason",male,45.9
2007,3,1,"Grant, Sir. Manuel",male,19.3
2008,3,0,"Taylor, Mr. Joseph",male,34.7
2009,3,0,"Roth, Major. Kenneth",male,45.3
2010,1,1,"Marsh, Rev. Matthew",male,47.9
2011,3,1,"Beltran, Countess. Jennifer",female,19.4
2012,3,0,"Strong, Mr. Austin",male,21.0
2013,3,0,"Martinez, Dr. David",male,29.0
2014,3,1,"Berry, Dr. Jennifer",female,19.0
2015,1,1,"Ross, Dr. Tracy",female,21.2
2016,1,0,"Roberson, Major. Walter",male,29.1
2017,3,0,"Gray, Rev. Robert",male,28.2
2018,1,1,"Moore, Dr. Dylan",male,65.3
2019,3,0,"Mercado, Major. Matthew",male,23.5
2020,1,0,"Cole, Col. Bryan",male,54.4
2021,1,1,"Rice, Miss. Brianna",female,23.1
2022,3,0,"Anderson, Major. Jose",male,38.7
2023,1,0,"Brennan, Countess. Amanda",female,28.9
2024,2,0,"Davis, Mr. Jacob",male,39.9
2025,1,0,"Clark, Dr. Shannon",male,31.7
2026,1,1,"Crawford, Dr. Martin",male,48.4
2027,1,0,"Salinas, Sir. Stephen",male,42.5
2028,1,0,"Randall, Mr. Eric",male,42.5
2029,1,1,"Kelly, Major. Michael",male,24.6
2030,1,0,"Johnson, Mr. Matthew",male,47.5
2031,1,1,"Kirk, Countess. Brandi",female,45.1
2032,2,1,"Moore, Mrs. Karen",female,20.4
2033,1,1,"Clayton, Rev. Jacob",male,5.5
2034,3,0,"Nguyen, Major. William",male,54.0
2035,1,1,"Sanders, Rev. Vernon",male,79.6
2036,2,1,"Martinez, Col. William",male,34.8
2037,3,1,"James, Rev. Benjamin",male,6.1
2038,2,0,"Tucker, Rev. Steven",male,31.3
2039,3,0,"Lawrence, Major. Nathan",male,0.5
2040,1,1,"Roberts, Lady. Laurie",female,16.5
2041,2,1,"Hill, Col. Ryan",male,17.6
2042,1,1,"Casey, Mrs. Kristina",female,50.1
2043,2,1,"Simmons, Rev. Steven",male,32.6
2044,2,0,"Dalton, Mr. Joseph",male,43.0
2045,2,0,"Hooper, Sir. Chad",male,30.5
2046,1,1,"Torres, Countess. Sabrina",female,18.1
2047,1,1,"Nelson, Col. Walter",male,43.1
2048,1,0,"Mccoy, Lady. Nancy",female,28.9
2049,1,0,"Norman, Major. Jack",male,65.8
2050,1,1,"Lee, Miss. Lisa",female,14.5
2051,1,1,"Adams, Dr. Marissa",female,43.8
2052,1,1,"Gonzales, Dr. Olivia",female,8.3
2053,3,0,"Thomas, Sir. Edward",male,15.1
2054,1,1,"Jackson, Mr. Dylan",male,35.6
2055,1,1,"Henderson, Lady. Mariah",female,50.8
2056,3,0,"Lawrence, Sir. Javier",male,17.5
2057,1,0,"Bailey, Col. Matthew",male,40.9
2058,1,1,"Cunningham, Sir. Troy",male,64.6
2059,1,1,"Rodriguez, Mrs. Janice",female,57.5
2060,2,0,"Williams, Sir. Matthew",male,22.0
2061,1,1,"Burns, Dr. Peggy",female,50.7
2062,1,1,"Cannon, Mr. Billy",male,30.6
2063,1,1,"Cross, Major. Nicholas",male,17.1
2064,1,0,"Murphy, Col. Christopher",male,58.6
2065,1,0,"Sparks, Mr. Connor",male,36.8
2066,1,1,"Christensen, Miss. Angela",female,32.1
2067,1,0,"Johnson, Major. Travis",male,30.6
2068,3,1,"Greene, Miss. Misty",female,17.3
2069,2,0,"Gardner, Rev. William",male,32.0
2070,1,0,"Park, Dr. James",male,48.9
2071,1,0,"Jones, Sir. Justin",male,25.4
2072,1,1,"Cox, Miss. Emily",female,49.0
2073,1,1,"Perez, Dr. William",male,20.1
2074,1,1,"Ortega, Mr. Sean",male,41.5
2075,1,1,"Abbott, Major. Brandon",male,45.6
2076,1,1,"Smith, Col. Eric",male,39.5
2077,1,1,"Campbell, Miss. Jessica",female,24.5
2078,2,0,"Brown, Major. John",male,41.5
2079,1,1,"Moss, Dr. Donna",female,46.6
2080,2,0,"Hanson, Rev. Mario",male,17.7
2081,2,0,"Mann, Major. Nicholas",male,27.6
2082,1,1,"Kelly, Countess. Zoe",female,6.5
2083,3,0,"Williams, Lady. Donna",female,25.9
2084,1,0,"Griffith, Mrs. Dorothy",female,16.6
2085,2,0,"Carlson, Dr. William",male,31.8
2086,1,1,"Bowers, Major. Sean",male,52.3
2087,3,0,"West, Sir. Brian",male,21.9
2088,1,1,"Evans, Countess. Anita",female,52.8
2089,1,1,"Flores, Miss. Rachel",female,20.9
2090,1,1,"Cannon, Miss. Nicole",female,22.9
2091,2,0,"Garcia, Sir. Jorge",male,34.0
2092,1,1,"Gonzalez, Dr. Craig",male,55.8
2093,1,1,"Myers, Mrs. Christina",female,52.0
2094,1,0,"Jackson, Sir. Jonathan",male,39.3
2095,2,0,"Goodman, Rev. Justin",male,25.8
2096,1,1,"Jacobs, Col. Steven",male,20.1
2097,2,1,"Hensley, Dr. Jessica",female,30.6
2098,1,1,"Martin, Mrs. Christina",female,35.9
2099,3,0,"Lawson, Countess. Sara",female,28.2
2100,2,0,"Harper, Sir. Eric",male,46.6
2101,1,1,"Hoffman, Dr. Robert",male,66.8
2102,2,0,"Edwards, Mr. Jacob",male,29.2
2103,2,1,"Ellis, Rev. Robert",male,37.3
2104,1,0,"Matthews, Major. Eric",male,6.1
2105,1,1,"Mcguire, Dr. Heather",female,61.4
2106,2,0,"Wilkinson, Rev. Peter",male,22.5
2107,2,0,"Rich, Rev. Richard",male,27.6
2108,2,0,"Greene, Mr. Stephen",male,16.5
2109,1,0,"Cooper, Rev. Michael",male,60.0
2110,1,0,"Dixon, Col. Eric",male,39.0
2111,2,0,"Hernandez, Dr. Louis",male,19.0
2112,1,1,"Jackson, Dr. Gregg",male,63.2
2113,2,1,"Wu, Mr. Richard",male,41.1
2114,3,1,"Roberts, Mrs. Tracy",female,14.9
2115,1,0,"Jones, Rev. Kevin",male,51.9
2116,1,0,"Martin, Sir. Russell",male,50.8
2117,3,0,"Evans, Col. Adam",male,20.1
2118,1,1,"Park, Sir. Chase",male,38.5
2119,3,1,"Mcdonald, Mr. Jose",male,26.1
2120,3,0,"White, Rev. Robert",male,12.0
2121,1,0,"Webster, Mr. William",male,27.2
2122,3,0,"Rodriguez, Col. Ryan",male,17.7
2123,1,0,"Williams, Sir. Brandon",male,33.8
2124,2,0,"Herrera, Sir. James",male,30.6
2125,1,1,"Taylor, Mrs. Dawn",female,61.2
2126,1,0,"Miller, Col. Ronald",male,7.0
2127,1,0,"Patterson, Dr. James",male,38.7
2128,3,0,"Lee, Lady. Pamela",female,4.3
2129,1,0,"Alvarado, Col. Leonard",male,66.0
2130,1,1,"Hawkins, Mrs. Monica",female,46.3
2131,1,0,"Hensley, Col. Joseph",male,35.6
2132,3,0,"Adams, Mr. Johnny",male,13.6
2133,1,0,"Hobbs, Dr. Jeffrey",male,62.1
2134,3,0,"Hull, Mrs. Barbara",female,21.0
2135,1,1,"Johnson, Mrs. Cheryl",female,50.2
2136,3,0,"Ashley, Col. Joseph",male,25.4
2137,1,0,"Vega, Major. Jesse",male,19.5
2138,1,0,"Lynch, Dr. Tony",male,31.9
2139,1,1,"Jensen, Dr. Whitney",female,47.7
2140,2,0,"Nelson, Rev. Benjamin",male,39.6
2141,2,0,"Brown, Col. Brian",male,0.1
2142,2,1,"Silva, Countess. Erica",female,31.7
2143,1,1,"Morse, Mr. Marc",male,25.9
2144,1,0,"Norman, Col. Kevin",male,10.5
2145,1,1,"Blake, Dr. Theresa",female,42.2
2146,1,1,"Schneider, Mr. Johnathan",male,21.8
2147,1,1,"Edwards, Miss. Catherine",female,48.8
2148,3,1,"Houston, Miss. Brenda",female,22.6
2149,1,1,"Randall, Countess. Ruth",female,40.4
2150,2,0,"Dunn, Major. Robert",male,40.7
2151,2,0,"Cole, Rev. Philip",male,70.6
2152,1,1,"Martin, Mrs. Sarah",female,67.8
2153,2,0,"Gordon, Sir. Ryan",male,48.6
2154,1,0,"Hernandez, Rev. Tyler",male,53.7
2155,1,0,"Callahan, Col. Henry",male,53.6
2156,3,0,"Herman, Major. John",male,24.6
2157,1,1,"Goodwin, Major. Jonathan",male,31.4
2158,1,0,"Thompson, Major. Harold",male,35.8
2159,1,1,"Serrano, Dr. Pamela",female,35.7
2160,1,0,"Fisher, Miss. Jennifer",female,42.0
2161,3,0,"Ellison, Mr. Jeffrey",male,33.6
2162,1,0,"Wang, Dr. James",male,65.1
2163,1,0,"Hayes, Major. Mark",male,49.6
2164,3,0,"Burton, Countess. Jill",female,23.0
2165,1,1,"Cole, Major. Daniel",male,34.9
2166,3,0,"Bishop, Rev. Clinton",male,27.4
2167,2,0,"Lindsey, Sir. Randy",male,11.5
2168,1,0,"Wood, Col. Jason",male,29.8
2169,1,1,"Wong, Rev. Austin",male,32.3
2170,1,0,"White, Major. Brian",male,48.8
2171,1,0,"Thornton, Rev. John",male,36.3
2172,3,0,"Williams, Mrs. Maureen",female,31.5
2173,3,1,"Rose, Miss. Amanda",female,0.2
2174,2,1,"Villanueva, Mrs. Ariana",female,41.4
2175,1,1,"Hall, Mr. Daniel",male,41.0
2176,2,1,"Harrell, Rev. Noah",male,24.5
2177,3,0,"Reese, Major. Michael",male,11.4
2178,2,1,"Mills, Lady. Crystal",female,30.5
2179,1,0,"Green, Major. Timothy",male,21.6
2180,1,1,"Wilson, Lady. Rebecca",female,39.9
2181,1,1,"Carson, Countess. Ashley",female,20.7
2182,1,0,"Long, Major. Kevin",male,34.3
2183,3,0,"Cook, Rev. Scott",male,41.8
2184,1,0,"Andrews, Rev. Sean",male,26.4
2185,1,0,"Chambers, Rev. Adrian",male,30.4
2186,2,0,"Hernandez, Dr. Brian",male,52.0
2187,1,1,"Smith, Rev. Glen",male,42.9
2188,1,1,"Watkins, Col. Kenneth",male,51.7
2189,2,0,"Solomon, Rev. Bruce",male,8.2
2190,3,0,"Manning, Col. Timothy",male,32.4
2191,1,0,"Anderson, Rev. Louis",male,19.7
2192,1,1,"Webb, Mrs. Elizabeth",female,28.9
2193,2,0,"Kim, Rev. Alexander",male,35.5
2194,1,1,"Wilson, Lady. Jennifer",female,46.5
2195,2,1,"Day, Countess. Kimberly",female,23.5
2196,3,0,"Petersen, Mr. Shawn",male,18.6
2197,2,1,"Mcintyre, Lady. Megan",female,48.7
2198,3,0,"Rogers, Rev. Michael",male,27.9
2199,3,1,"Padilla, Sir. Andrew",male,29.8
2200,1,1,"Hines, Major. Lucas",male,25.0
2201,1,1,"Figueroa, Countess. Jennifer",female,49.6
2202,1,0,"Murray, Major. Charles",male,31.0
2203,1,0,"Simpson, Major. William",male,38.8
2204,2,1,"Clements, Miss. Samantha",female,46.3
2205,2,0,"Copeland, Col. Carl",male,23.8
2206,3,0,"Wilson, Dr. Daniel",male,32.1
2207,1,1,"Mills, Countess. Vanessa",female,32.1
2208,1,1,"Norton, Countess. Ashley",female,33.9
2209,1,0,"Powell, Col. Andrew",male,42.5
2210,1,1,"Taylor, Dr. Natalie",female,34.2
2211,1,1,"Lewis, Miss. Christine",female,27.1
2212,1,1,"Lopez, Dr. Molly",female,32.1
2213,1,1,"Kelly, Lady. Teresa",female,37.7
2214,3,1,"Jackson, Lady. Caroline",female,0.4
2215,2,0,"Olson, Sir. Edward",male,7.0
2216,1,0,"Lee, Sir. Ryan",male,24.0
2217,1,0,"Rowe, Mr. Marcus",male,26.2
2218,3,1,"Norris, Sir. Eric",male,24.5
2219,2,0,"Nichols, Major. Ian",male,53.0
2220,1,1,"Myers, Major. Christopher",male,59.0
2221,1,0,"Faulkner, Col. Clifford",male,27.3
2222,1,0,"Anderson, Sir. Clayton",male,32.8
2223,2,1,"Marquez, Sir. Richard",male,14.0
2224,1,1,"Daniels, Rev. Jonathon",male,15.7
2225,1,1,"Allison, Sir. Mike",male,7.8
2226,2,1,"Jones, Miss. Meghan",female,19.9
2227,3,0,"Petty, Col. Scott",male,37.2
2228,3,0,"Jacobs, Mr. Tyler",male,25.4
2229,1,0,"Garcia, Sir. John",male,30.9
2230,2,1,"Wells, Mr. John",male,45.3
2231,1,1,"Ramirez, Miss. Katherine",female,61.1
2232,1,1,"White, Lady. Kelly",female,30.6
2233,3,0,"Schneider, Lady. Amy",female,5.7
2234,1,0,"Gonzalez, Rev. Arthur",male,58.4
2235,1,1,"Jones, Dr. Brandi",female,23.0
2236,2,0,"Grant, Dr. Johnathan",male,23.9
2237,1,0,"Garcia, Rev. Xavier",male,48.2
2238,1,1,"Butler, Dr. Lori",female,23.7
2239,1,1,"Gray, Dr. Tiffany",female,44.1
2240,1,1,"Heath, Mr. Paul",male,45.1
2241,1,0,"Armstrong, Major. Randy",male,52.4
2242,1,1,"Ramos, Mr. Thomas",male,41.4
2243,1,0,"Miller, Major. Adam",male,18.4
2244,1,1,"Gibson, Countess. Barbara",female,29.5
2245,1,0,"Salas, Rev. Larry",male,44.8
2246,1,1,"Kim, Mr. Joseph",male,17.1
2247,1,1,"Wells, Countess. Tiffany",female,22.5
2248,1,0,"Thompson, Rev. Adam",male,33.0
2249,1,0,"Gonzalez, Mr. Michael",male,30.2
2250,1,1,"Lopez, Mrs. Brittney",female,11.0
2251,3,0,"Myers, Major. Timothy",male,30.3
2252,1,1,"Perez, Lady. Sharon",female,18.5
2253,2,0,"Turner, Sir. David",male,17.6
2254,2,0,"Duarte, Mr. Angel",male,28.7
2255,2,1,"White, Lady. Sharon",female,35.0
2256,1,1,"Fowler, Sir. Brett",male,42.9
2257,2,1,"Barry, Mrs. Kari",female,35.3
2258,2,1,"Reese, Miss. Erin",female,22.8
2259,1,1,"Perry, Major. Jonathan",male,63.1
2260,1,0,"Suarez, Col. Richard",male,41.9
2261,3,1,"Hudson, Dr. Caroline",female,6.0
2262,1,1,"Anderson, Lady. Allison",female,45.4
2263,1,1,"Castillo, Mr. Adam",male,48.9
2264,1,1,"Price, Mr. Jake",male,36.6
2265,2,0,"Rodriguez, Major. Gregory",male,21.3
2266,3,1,"Carrillo, Col. Christopher",male,37.0
2267,1,0,"Ferguson, Sir. Daniel",male,40.7
2268,2,1,"Thompson, Countess. Krystal",female,18.3
2269,1,1,"Jordan, Lady. Sarah",female,13.5
2270,1,1,"Simon, Mrs. Grace",female,40.4
2271,3,0,"Payne, Rev. Ronald",male,26.2
2272,1,1,"Hogan, Dr. Courtney",female,26.6
2273,1,1,"Rogers, Mrs. Tracy",female,54.4
2274,1,0,"Yates, Dr. Hunter",male,43.0
2275,1,0,"Bright, Mr. Adam",male,47.2
2276,2,0,"Gomez, Dr. Sean",male,29.5
2277,1,1,"Allen, Dr. Susan",female,51.3
2278,1,0,"Perez, Sir. Daniel",male,2.3
2279,1,0,"Mccormick, Mr. David",male,46.8
2280,1,1,"King, Lady. Deborah",female,4.3
2281,2,1,"Roberts, Mrs. Stacey",female,19.1
2282,2,1,"Kemp, Col. Robert",male,30.7
2283,2,1,"Fisher, Lady. Michele",female,42.5
2284,1,1,"Harmon, Rev. Kevin",male,51.0
2285,1,0,"Jackson, Col. Robert",male,35.0
2286,1,0,"Erickson, Dr. Ryan",male,79.5
2287,2,1,"Page, Mrs. Vickie",female,29.0
2288,2,0,"Lloyd, Mr. Jacob",male,30.2
2289,2,0,"Ward, Col. William",male,44.9
2290,1,1,"Munoz, Major. Christopher",male,6.6
2291,1,0,"Reilly, Rev. Kevin",male,53.7
2292,1,1,"White, Col. Jacob",male,61.9
2293,3,0,"Rogers, Rev. Vincent",male,26.9
2294,3,0,"Duncan, Rev. Leroy",male,34.3
2295,1,0,"Bush, Dr. Matthew",male,55.3
2296,2,1,"Valenzuela, Lady. Kathy",female,34.7
2297,1,1,"Garcia, Lady. Katelyn",female,39.2
2298,2,0,"Potter, Major. Joshua",male,19.2
2299,2,0,"May, Col. Ryan",male,26.9
2300,1,1,"Campbell, Col. Aaron",male,63.8
2301,1,0,"Munoz, Col. Kenneth",male,40.3
2302,3,0,"Mcpherson, Countess. Taylor",female,56.4
2303,1,1,"Wagner, Col. Alejandro",male,58.9
2304,3,0,"Rogers, Mrs. Karen",female,23.4
2305,1,1,"Spencer, Mr. James",male,53.7
2306,2,1,"Miranda, Mrs. Judy",female,27.0
2307,1,1,"Campos, Mr. Juan",male,31.9
2308,1,0,"Hernandez, Rev. Robert",male,13.3
2309,1,1,"Johnson, Mr. John",male,21.8
2310,1,0,"Russell, Sir. Joseph",male,30.1
2311,3,0,"Castillo, Major. Thomas",male,18.3
2312,1,0,"Leonard, Sir. Thomas",male,29.9
2313,3,1,"Nichols, Major. Thomas",male,17.5
2314,2,0,"Anderson, Countess. Julie",female,26.4
2315,1,1,"Sawyer, Countess. Daisy",female,44.5
2316,1,0,"Ramirez, Sir. Joseph",male,57.7
2317,2,1,"Miller, Lady. Kaylee",female,52.7
2318,1,0,"White, Rev. Ryan",male,33.8
2319,2,1,"Ware, Mrs. Deborah",female,49.1
2320,2,1,"Rivera, Dr. Sara",female,20.7
2321,3,0,"Davis, Rev. Noah",male,38.1
2322,1,0,"Nelson, Rev. Andrew",male,40.4
2323,1,1,"Schwartz, Lady. Michelle",female,36.8
2324,3,1,"Morris, Miss. Victoria",female,17.5
2325,1,1,"Perez, Miss. Sonia",female,25.5
2326,3,1,"Chase, Dr. Adrian",male,4.1
2327,2,0,"Vasquez, Major. David",male,11.2
2328,1,0,"Bond, Dr. Christine",female,31.0
2329,1,1,"Jackson, Mr. Gerald",male,35.7
2330,1,0,"Coleman, Rev. Eric",male,40.0
2331,1,1,"Moore, Countess. Heather",female,51.1
2332,2,0,"Hicks, Mr. Peter",male,29.5
2333,1,0,"Everett, Sir. Phillip",male,56.9
2334,1,0,"Smith, Sir. Timothy",male,51.0
2335,2,0,"Murray, Mr. Samuel",male,26.9
2336,1,0,"Humphrey, Mr. Jesse",male,56.6
2337,1,0,"Collins, Dr. James",male,60.0
2338,2,1,"Ewing, Col. Christopher",male,25.9
2339,1,0,"Cannon, Major. Cody",male,46.3
2340,1,0,"Harris, Dr. Robert",male,41.6
2341,1,1,"Reid, Mr. Anthony",male,36.2
2342,3,1,"Lewis, Col. Gary",male,52.9
2343,2,0,"Jones, Dr. Edward",male,25.0
2344,1,1,"Smith, Sir. Daniel",male,34.7
2345,2,1,"Davis, Countess. Diane",female,6.2
2346,1,0,"Bailey, Dr. Sean",male,45.8
2347,1,0,"Baker, Dr. James",male,48.9
2348,1,0,"Thomas, Major. Justin",male,30.1
2349,1,0,"Johnson, Col. Joel",male,40.6
2350,1,0,"Escobar, Mr. Alexander",male,35.0
2351,2,0,"Brady, Col. Michael",male,41.9
2352,2,1,"Miller, Dr. Erica",female,31.3
2353,1,0,"Smith, Rev. John",male,15.0
2354,1,0,"Carlson, Dr. Michael",male,62.2
2355,3,0,"Griffin, Mr. Trevor",male,33.4
2356,1,0,"Wilson, Dr. Daniel",male,20.9
2357,1,1,"Fitzgerald, Dr. Casey",male,47.3
2358,2,1,"Collins, Dr. April",female,53.1
2359,3,0,"Lee, Rev. Matthew",male,21.7
2360,1,0,"Barnes, Major. Jason",male,49.4
2361,1,1,"Sanchez, Countess. Andrea",female,36.5
2362,1,1,"Arnold, Dr. Edward",male,57.0
2363,1,0,"Hunter, Sir. Casey",male,50.5
2364,3,1,"James, Dr. Michael",male,12.2
2365,3,0,"Turner, Major. Steven",male,11.4
2366,1,1,"Stephens, Sir. Tyler",male,43.9
2367,2,0,"Hall, Col. Ryan",male,43.4
2368,1,1,"Stokes, Countess. Donna",female,35.2
2369,3,0,"Williams, Miss. Erica",female,5.6
2370,2,0,"Williamson, Mr. Derrick",male,17.1
2371,3,0,"Chase, Countess. Samantha",female,39.4
2372,2,1,"Dillon, Dr. Susan",female,15.2
2373,1,1,"Burns, Lady. Brandi",female,58.8
2374,1,0,"Campbell, Mr. Jonathan",male,50.7
2375,1,1,"Duran, Mr. Scott",male,25.6
2376,1,0,"Martinez, Rev. Mark",male,46.6
2377,1,0,"Edwards, Major. Peter",male,47.3
2378,2,0,"Allen, Sir. Alex",male,36.3
2379,2,1,"Myers, Lady. Erika",female,25.0
2380,3,0,"Bowman, Sir. Steven",male,17.7
2381,1,0,"Dominguez, Major. Christopher",male,30.1
2382,1,1,"Ortega, Lady. Terry",female,30.4
2383,3,0,"Cruz, Rev. David",male,20.8
2384,1,1,"Fernandez, Dr. Julie",female,24.9
2385,2,1,"Barrett, Lady. Tonya",female,27.6
2386,1,1,"Murphy, Countess. Elizabeth",female,26.2
2387,3,1,"Smith, Major. Ian",male,32.7
2388,1,1,"Freeman, Col. Brian",male,65.7
2389,3,1,"Harper, Mr. Todd",male,25.1
2390,3,1,"Bennett, Countess. Rebecca",female,19.3
2391,2,1,"Robinson, Lady. Jill",female,19.3
