Pclass,Sex,Survived,PassengerId,Name,Age
1,male,0,1695,"Flowers, Mr. David",12.4
1,female,1,1696,"Diaz, Dr. Alicia",21.0
3,female,1,1697,"Murphy, Miss. Sandra",19.0
1,female,1,1698,"Roberts, Dr. Christina",38.8
1,male,0,1699,"Sanchez, Major. Kevin",58.1
1,male,0,1700,"Charles, Dr. Gene",38.9
3,male,0,1701,"Guzman, Col. Jason",20.9
1,male,0,1702,"Duffy, Sir. Brian",22.7
1,female,1,1703,"Cook, Miss. Jennifer",57.3
1,male,0,1704,"Thompson, Dr. Kenneth",43.3
3,male,0,1705,"Greene, Mr. Allen",19.2
1,female,1,1706,"Madden, Miss. Kimberly",5.9
3,female,0,1707,"Gentry, Miss. Robin",14.8
1,male,0,1708,"Taylor, Major. Steve",41.9
1,female,1,1709,"Garcia, Dr. Nicole",34.1
2,male,0,1710,"Collins, Mr. Mark",36.9
1,male,0,1711,"Graves, Col. Brian",61.4
1,male,0,1712,"Johnson, Col. Matthew",46.9
1,male,0,1713,"Burgess, Mr. Russell",39.7
2,female,1,1714,"Flores, Miss. Brooke",36.7
2,male,0,1715,"Torres, Rev. Justin",36.8
1,male,1,1716,"Jackson, Sir. Robert",60.5
2,male,1,1717,"May, Dr. Jeffrey",26.7
1,male,1,1718,"Watkins, Dr. Peter",53.7
3,female,1,1719,"Ewing, Mrs. Ann",4.0
1,male,1,1720,"Russo, Mr. Christopher",64.6
1,male,0,1721,"Bowers, Rev. Eduardo",25.2
1,male,0,1722,"Coleman, Mr. Christian",57.3
1,male,0,1723,"Rivera, Col. Michael",33.5
3,female,0,1724,"Mcdonald, Mrs. Ashley",22.5
1,male,1,1725,"Boyer, Dr. Mark",50.6
3,female,1,1726,"Stokes, Dr. Lori",9.1
1,male,0,1727,"Williams, Col. Jeremy",63.3
1,male,1,1728,"Gentry, Rev. Mark",36.4
1,male,1,1729,"Wagner, Col. Christopher",34.3
1,female,1,1730,"Miller, Miss. Donna",24.1
1,male,0,1731,"Clark, Sir. Derek",27.4
2,female,1,1732,"Cook, Dr. Lisa",33.9
1,male,0,1733,"Adkins, Mr. David",38.4
2,male,0,1734,"Smith, Mr. Howard",34.8
2,female,1,1735,"Smith, Miss. Jenna",20.2
3,male,1,1736,"Wilkerson, Rev. Charles",16.4
1,female,1,1737,"Kline, Miss. Shannon",42.5
3,male,0,1738,"Franco, Major. Bobby",18.4
1,male,0,1739,"Douglas, Mr. Edwin",59.9
2,male,0,1740,"Roberts, Mr. Scott",23.1
3,male,0,1741,"Rodgers, Sir. Brian",38.1
1,male,0,1742,"Lawson, Major. Matthew",9.9
1,female,1,1743,"Andrews, Miss. Patricia",39.1
2,female,1,1744,"Martinez, Mrs. Katelyn",33.2
1,female,1,1745,"Hancock, Miss. Cristina",45.9
3,female,0,1746,"Morrow, Miss. Alyssa",17.3
1,male,0,1747,"Hall, Rev. Joseph",40.8
1,female,1,1748,"Howard, Dr. Molly",39.1
1,male,0,1749,"Nichols, Rev. Matthew",31.9
3,male,0,1750,"Cox, Col. Michael",24.0
1,female,1,1751,"Johnson, Mrs. Holly",33.1
1,female,1,1752,"Macias, Lady. Elizabeth",50.5
3,female,0,1753,"Li, Lady. Sarah",21.7
3,male,0,1754,"Chavez, Col. Anthony",13.3
1,male,0,1755,"Thomas, Sir. Robert",58.9
1,female,1,1756,"Hernandez, Miss. Janice",49.9
3,male,1,1757,"Hunter, Col. Aaron",24.8
2,female,1,1758,"Frey, Mrs. Kristina",17.0
1,male,1,1759,"Yates, Major. Darrell",60.9
2,female,1,1760,"Jimenez, Dr. Angela",49.0
1,male,0,1761,"Collins, Mr. David",34.5
2,male,1,1762,"Alexander, Dr. Marc",49.1
1,male,0,1763,"Williams, Mr. Nicholas",41.6
2,female,1,1764,"Burke, Countess. Julia",41.9
1,female,1,1765,"Fisher, Dr. Melissa",43.6
1,female,1,1766,"Olson, Countess. Carrie",53.7
1,male,1,1767,"Boyle, Major. Bryan",18.5
3,female,0,1768,"West, Dr. Amber",19.7
1,male,0,1769,"Long, Major. Joshua",37.3
2,male,0,1770,"Brown, Sir. Miguel",24.2
3,male,0,1771,"Roberts, Rev. Jason",44.0
1,male,0,1772,"Lambert, Rev. Walter",59.8
1,female,1,1773,"Silva, Dr. Kathy",33.7
1,male,0,1774,"Rodgers, Major. Evan",50.3
1,female,1,1775,"Weaver, Miss. Katie",35.4
1,male,0,1776,"Jones, Major. Thomas",50.7
2,female,1,1777,"Summers, Countess. Krystal",35.4
2,male,0,1778,"Ramirez, Mr. Timothy",44.7
1,male,0,1779,"Gibbs, Dr. Anthony",15.7
2,male,0,1780,"Rodriguez, Col. Michael",50.3
1,male,0,1781,"Davenport, Rev. Jason",48.1
3,female,0,1782,"Mcguire, Countess. Kristin",19.0
2,male,0,1783,"Cortez, Col. Christian",8.7
3,male,0,1784,"Clayton, Sir. Manuel",53.8
2,female,1,1785,"Howard, Mrs. Rebecca",6.6
1,female,1,1786,"Ramos, Mrs. Cindy",34.5
1,male,1,1787,"Goodwin, Rev. Michael",39.5
3,male,0,1788,"Lopez, Col. Daniel",20.5
1,male,0,1789,"Jones, Dr. Jon",46.7
1,male,1,1790,"Joyce, Major. Kyle",34.8
2,male,1,1791,"Velazquez, Sir. Derek",34.1
3,male,0,1792,"Lee, Rev. Victor",33.2
1,male,0,1793,"Johnson, Dr. John",36.7
1,male,1,1794,"Brooks, Col. Steven",42.8
1,male,1,1795,"Baker, Rev. Jeffrey",23.7
2,male,0,1796,"Gonzalez, Mr. Jerry",33.6
3,female,1,1797,"Buck, Dr. Dana",8.8
1,male,0,1798,"Barron, Dr. Steven",50.7
3,male,1,1799,"Smith, Dr. Jose",41.2
1,male,0,1800,"Figueroa, Col. Derek",73.9
3,female,1,1801,"Cook, Miss. Amber",5.0
1,female,1,1802,"Cunningham, Mrs. Jennifer",38.8
1,male,0,1803,"Briggs, Dr. Alex",57.3
1,male,1,1804,"Castro, Major. Christian",48.1
1,female,1,1805,"Vargas, Mrs. Paige",45.7
1,male,0,1806,"Snow, Sir. David",65.2
1,male,1,1807,"King, Rev. Joshua",51.6
1,male,0,1808,"Bradley, Mr. Michael",52.3
1,female,1,1809,"Ramirez, Miss. Tiffany",26.6
2,male,1,1810,"Clark, Col. Christopher",5.7
3,male,0,1811,"Poole, Col. Alexander",17.0
1,male,1,1812,"Haynes, Dr. Jason",54.3
3,male,0,1813,"Ho, Rev. Keith",32.8
1,male,1,1814,"Hernandez, Major. Zachary",26.4
3,male,0,1815,"Mitchell, Rev. Brian",22.3
1,male,0,1816,"Lowe, Dr. Eric",53.4
2,female,1,1817,"Hickman, Miss. Leslie",46.6
1,male,0,1818,"Anderson, Dr. Scott",50.7
1,male,0,1819,"Gonzalez, Dr. Joshua",22.7
1,male,0,1820,"Smith, Sir. Michael",46.9
3,male,0,1821,"Rodriguez, Sir. Larry",22.8
1,male,0,1822,"Ramirez, Col. Benjamin",41.9
3,male,0,1823,"Rodriguez, Rev. Ricardo",33.2
2,male,0,1824,"Hernandez, Major. Christopher",46.4
1,male,0,1825,"Price, Major. Richard",61.4
1,male,1,1826,"Christensen, Mr. Jason",49.8
1,male,0,1827,"Hancock, Mr. Frank",35.7
3,female,0,1828,"Mcguire, Miss. Autumn",23.2
3,male,0,1829,"Henderson, Rev. Eric",4.4
1,male,1,1830,"Davis, Sir. Ryan",42.1
3,male,0,1831,"Glover, Major. David",41.8
3,male,0,1832,"Schroeder, Col. Chad",0.4
1,male,1,1833,"Adams, Major. Cody",63.4
2,male,0,1834,"Rowland, Major. Christopher",38.7
1,male,1,1835,"Brown, Mr. Matthew",35.1
3,male,0,1836,"Johnson, Col. Justin",41.1
1,male,0,1837,"Eaton, Mr. Jeff",58.2
3,female,0,1838,"Nolan, Dr. Laura",20.1
3,male,1,1839,"Johnston, Rev. Chad",10.9
2,male,0,1840,"Davis, Major. Corey",55.5
1,male,0,1841,"Wilson, Sir. Michael",46.3
1,male,1,1842,"Ramirez, Sir. Joshua",53.9
1,male,0,1843,"Anderson, Rev. Christopher",51.8
1,male,0,1844,"White, Rev. William",45.0
2,male,0,1845,"Clements, Mr. Tyler",7.4
2,male,0,1846,"Howard, Mr. Daniel",6.9
3,female,0,1847,"Greene, Countess. Brittany",55.6
1,female,1,1848,"Johnson, Lady. Karen",56.5
3,male,0,1849,"Rodriguez, Rev. George",36.6
1,male,0,1850,"Pierce, Sir. Dennis",54.5
2,female,1,1851,"Poole, Countess. Megan",29.0
2,female,1,1852,"Taylor, Mrs. Jessica",5.5
3,female,0,1853,"Hart, Mrs. Dawn",25.9
3,male,0,1854,"Oliver, Col. Robert",27.2
1,female,1,1855,"Newton, Miss. Carolyn",44.3
1,male,1,1856,"Lee, Col. Steven",25.4
2,male,0,1857,"Sutton, Col. Peter",39.1
2,male,0,1858,"Banks, Rev. Alex",20.0
1,male,0,1859,"Diaz, Mr. Timothy",14.7
1,male,0,1860,"Harris, Mr. Jose",18.4
1,male,1,1861,"Wheeler, Rev. Adam",39.0
1,male,0,1862,"Cameron, Rev. William",28.1
1,male,0,1863,"Simpson, Sir. James",14.5
3,female,1,1864,"Jacobs, Dr. Jennifer",13.0
2,male,0,1865,"Phillips, Dr. Robert",40.7
1,male,0,1866,"Ford, Dr. David",56.6
1,male,1,1867,"Martinez, Major. Tony",52.3
3,male,0,1868,"Rodriguez, Major. James",21.2
1,male,0,1869,"Williams, Major. Troy",30.1
2,female,0,1870,"Mack, Dr. Angela",17.4
2,male,0,1871,"Cooper, Dr. Joseph",43.7
1,male,1,1872,"Contreras, Mr. Michael",28.4
2,male,0,1873,"Thompson, Rev. Charles",7.7
2,male,0,1874,"Rodriguez, Major. Larry",28.2
1,female,0,1875,"Wright, Miss. Sheila",29.1
1,male,0,1876,"Walton, Major. Steven",17.8
1,male,0,1877,"Cooper, Sir. James",43.6
2,female,1,1878,"Walker, Miss. Crystal",13.8
3,male,1,1879,"Williamson, Major. Jay",35.6
1,male,0,1880,"Clarke, Sir. Anthony",41.3
1,female,1,1881,"Anderson, Miss. Krystal",51.0
2,male,0,1882,"Steele, Mr. Brian",17.0
1,male,0,1883,"Daugherty, Dr. Jose",4.9
1,male,0,1884,"Ramirez, Col. William",57.1
1,male,0,1885,"Moore, Col. Peter",27.5
1,male,1,1886,"Farmer, Mr. Jason",61.1
3,female,1,1887,"Kane, Mrs. Chelsea",14.4
1,male,1,1888,"Gibbs, Sir. Jordan",20.5
2,male,0,1889,"Smith, Mr. Richard",36.7
1,male,0,1890,"Mccarty, Major. Kevin",17.2
3,female,1,1891,"Larson, Countess. Kim",26.4
1,male,0,1892,"Smith, Dr. Jeffrey",70.9
2,male,0,1893,"Barber, Sir. Jacob",6.5
1,male,0,1894,"Sanchez, Major. James",27.0
1,male,1,1895,"Collins, Major. Steven",40.2
2,male,1,1896,"Vasquez, Dr. Leonard",21.9
3,male,0,1897,"Graham, Mr. Nicholas",5.2
1,male,0,1898,"Rocha, Sir. Jason",49.4
1,male,0,1899,"Cruz, Mr. Anthony",58.7
2,female,1,1900,"Ferguson, Dr. Bridget",33.9
1,female,1,1901,"Saunders, Countess. Deborah",17.9
1,female,1,1902,"Roberts, Mrs. Jennifer",36.8
2,female,1,1903,"Burgess, Miss. Kelly",35.3
1,male,0,1904,"King, Sir. Samuel",42.7
3,male,1,1905,"Robertson, Dr. Matthew",32.5
2,male,0,1906,"Luna, Rev. Anthony",37.1
3,male,0,1907,"Zamora, Mr. Arthur",26.8
1,female,1,1908,"Ward, Lady. Sara",37.3
1,male,0,1909,"Clark, Dr. Matthew",69.9
1,male,1,1910,"Hoover, Sir. Jason",52.7
2,female,1,1911,"Vasquez, Lady. Jacqueline",37.8
2,female,1,1912,"Sosa, Countess. Lynn",40.3
1,female,1,1913,"Wilson, Lady. Jennifer",41.2
2,male,0,1914,"Lamb, Mr. Thomas",15.6
1,female,1,1915,"Zimmerman, Lady. Kelly",33.3
2,male,0,1916,"Ramirez, Mr. Brandon",30.0
1,male,0,1917,"Walters, Major. Derek",36.1
3,male,0,1918,"Kelly, Sir. Roy",21.0
2,male,0,1919,"Brandt, Col. Matthew",25.8
1,female,1,1920,"Torres, Miss. Anne",36.9
3,male,1,1921,"Adams, Major. Terrence",14.9
1,female,1,1922,"Stevens, Countess. Carol",42.9
1,male,0,1923,"Todd, Sir. Roy",62.9
1,male,0,1924,"Gonzales, Col. Jacob",56.1
3,male,0,1925,"George, Mr. Tommy",23.0
3,female,0,1926,"Wade, Countess. Erika",18.0
1,female,1,1927,"Douglas, Lady. Donna",45.2
3,male,0,1928,"Parrish, Col. David",45.2
2,male,0,1929,"Dennis, Major. Aaron",24.7
1,female,1,1930,"Williams, Countess. Kayla",28.8
3,male,0,1931,"Cunningham, Major. Jason",26.7
2,female,1,1932,"Jones, Miss. Shelley",8.0
3,male,0,1933,"Burnett, Col. Darren",36.0
2,female,1,1934,"Rowland, Mrs. Wendy",34.7
1,female,1,1935,"Santiago, Lady. Erin",22.5
1,female,1,1936,"Carr, Countess. Deanna",21.8
1,male,0,1937,"Clark, Rev. John",27.6
1,male,0,1938,"Pena, Rev. Erik",21.3
3,male,0,1939,"Garrett, Sir. Daniel",30.9
1,male,0,1940,"Vargas, Mr. Scott",52.5
1,female,1,1941,"Turner, Countess. Ashley",51.7
3,male,1,1942,"Berg, Mr. Austin",6.8
1,male,0,1943,"Lynch, Dr. Michael",30.8
1,male,0,1944,"Cole, Dr. Alexander",58.7
3,male,0,1945,"Vasquez, Col. Bruce",15.1
2,female,1,1946,"Christian, Mrs. Jennifer",12.2
2,female,1,1947,"Cox, Miss. Karina",46.2
1,male,0,1948,"Wood, Rev. Arthur",44.5
3,male,1,1949,"Lucas, Sir. Daniel",56.1
1,female,1,1950,"Sullivan, Lady. Rose",39.2
2,male,0,1951,"Butler, Rev. Lee",9.4
2,male,0,1952,"Avila, Mr. Christopher",29.5
1,male,0,1953,"Roberts, Col. Tony",22.1
1,male,0,1954,"Frye, Major. Eric",30.3
2,male,0,1955,"Huff, Major. Matthew",12.2
1,female,1,1956,"Mercado, Lady. Linda",17.9
1,male,0,1957,"Hansen, Rev. James",46.7
1,male,0,1958,"Spencer, Mr. Jason",62.8
2,male,0,1959,"Johnson, Col. Raymond",33.0
2,female,1,1960,"Larson, Miss. Laurie",36.9
3,male,0,1961,"Moore, Col. Anthony",31.1
3,male,1,1962,"Velasquez, Sir. Christopher",21.8
1,female,1,1963,"Conner, Dr. Brittney",14.2
1,male,0,1964,"Walters, Col. Tony",13.7
1,male,0,1965,"Wright, Sir. David",25.1
3,male,0,1966,"Martinez, Rev. Ethan",21.6
1,male,0,1967,"Winters, Mr. Paul",47.9
3,male,0,1968,"Huynh, Rev. Mark",35.5
1,male,1,1969,"Lopez, Mr. Bryan",42.7
1,male,1,1970,"Wilson, Mr. Peter",50.1
1,male,0,1971,"Lloyd, Col. Edward",48.4
1,female,1,1972,"Kelly, Mrs. Hannah",60.2
1,male,0,1973,"Bush, Sir. Nicholas",31.3
1,male,0,1974,"Brooks, Rev. Christopher",40.8
1,male,0,1975,"Arellano, Col. Larry",32.2
1,male,0,1976,"Castro, Dr. John",32.1
1,male,0,1977,"Robinson, Dr. Matthew",26.5
1,female,1,1978,"Daniels, Mrs. Donna",27.2
1,male,0,1979,"Jones, Mr. David",38.6
3,female,1,1980,"Martinez, Mrs. Julia",11.3
3,male,0,1981,"Kirby, Col. Douglas",21.4
3,female,1,1982,"Davis, Dr. Karen",33.8
1,male,0,1983,"Martin, Rev. Todd",26.9
1,male,0,1984,"Gonzalez, Dr. Matthew",46.9
3,female,1,1985,"Stewart, Miss. Beth",24.1
1,male,1,1986,"Salazar, Dr. Melvin",13.1
1,male,1,1987,"Castillo, Col. David",50.0
2,female,1,1988,"Fox, Countess. Brenda",20.2
3,female,1,1989,"Mcdowell, Dr. Olivia",5.7
2,female,1,1990,"Mann, Lady. Sabrina",19.2
3,male,0,1991,"Morgan, Col. Billy",27.8
1,female,1,1992,"Humphrey, Miss. Rachel",42.2
3,male,0,1993,"Davis, Sir. Randall",14.4
1,male,0,1994,"Hernandez, Dr. Lucas",34.9
1,male,0,1995,"Smith, Mr. John",37.5
3,male,0,1996,"Hardy, Dr. Justin",19.9
1,male,1,1997,"Powell, Col. Patrick",37.5
3,female,0,1998,"Perez, Mrs. Nicole",24.6
1,male,0,1999,"Harris, Major. Robert",5.1
1,female,1,2000,"Baker, Miss. Samantha",43.7
1,male,0,2001,"Gamble, Dr. Connor",38.3
2,male,0,2002,"Jimenez, Sir. Todd",6.6
1,male,0,2003,"Gibson, Dr. Jesse",32.7
1,male,1,2004,"Mooney, Col. William",17.0
2,female,1,2005,"Edwards, Dr. Lori",7.7
1,male,1,2006,"Young, Sir. Jason",45.9
3,male,1,2007,"Grant, Sir. Manuel",19.3
3,male,0,2008,"Taylor, Mr. Joseph",34.7
3,male,0,2009,"Roth, Major. Kenneth",45.3
1,male,1,2010,"Marsh, Rev. Matthew",47.9
3,female,1,2011,"Beltran, Countess. Jennifer",19.4
3,male,0,2012,"Strong, Mr. Austin",21.0
3,male,0,2013,"Martinez, Dr. David",29.0
3,female,1,2014,"Berry, Dr. Jennifer",19.0
1,female,1,2015,"Ross, Dr. Tracy",21.2
1,male,0,2016,"Roberson, Major. Walter",29.1
3,male,0,2017,"Gray, Rev. Robert",28.2
1,male,1,2018,"Moore, Dr. Dylan",65.3
3,male,0,2019,"Mercado, Major. Matthew",23.5
1,male,0,2020,"Cole, Col. Bryan",54.4
1,female,1,2021,"Rice, Miss. Brianna",23.1
3,male,0,2022,"Anderson, Major. Jose",38.7
1,female,0,2023,"Brennan, Countess. Amanda",28.9
2,male,0,2024,"Davis, Mr. Jacob",39.9
1,male,0,2025,"Clark, Dr. Shannon",31.7
1,male,1,2026,"Crawford, Dr. Martin",48.4
1,male,0,2027,"Salinas, Sir. Stephen",42.5
1,male,0,2028,"Randall, Mr. Eric",42.5
1,male,1,2029,"Kelly, Major. Michael",24.6
1,male,0,2030,"Johnson, Mr. Matthew",47.5
1,female,1,2031,"Kirk, Countess. Brandi",45.1
2,female,1,2032,"Moore, Mrs. Karen",20.4
1,male,1,2033,"Clayton, Rev. Jacob",5.5
3,male,0,2034,"Nguyen, Major. William",54.0
1,male,1,2035,"Sanders, Rev. Vernon",79.6
2,male,1,2036,"Martinez, Col. William",34.8
3,male,1,2037,"James, Rev. Benjamin",6.1
2,male,0,2038,"Tucker, Rev. Steven",31.3
3,male,0,2039,"Lawrence, Major. Nathan",0.5
1,female,1,2040,"Roberts, Lady. Laurie",16.5
2,male,1,2041,"Hill, Col. Ryan",17.6
1,female,1,2042,"Casey, Mrs. Kristina",50.1
2,male,1,2043,"Simmons, Rev. Steven",32.6
2,male,0,2044,"Dalton, Mr. Joseph",43.0
2,male,0,2045,"Hooper, Sir. Chad",30.5
1,female,1,2046,"Torres, Countess. Sabrina",18.1
1,male,1,2047,"Nelson, Col. Walter",43.1
1,female,0,2048,"Mccoy, Lady. Nancy",28.9
1,male,0,2049,"Norman, Major. Jack",65.8
1,female,1,2050,"Lee, Miss. Lisa",14.5
1,female,1,2051,"Adams, Dr. Marissa",43.8
1,female,1,2052,"Gonzales, Dr. Olivia",8.3
3,male,0,2053,"Thomas, Sir. Edward",15.1
1,male,1,2054,"Jackson, Mr. Dylan",35.6
1,female,1,2055,"Henderson, Lady. Mariah",50.8
3,male,0,2056,"Lawrence, Sir. Javier",17.5
1,male,0,2057,"Bailey, Col. Matthew",40.9
1,male,1,2058,"Cunningham, Sir. Troy",64.6
1,female,1,2059,"Rodriguez, Mrs. Janice",57.5
2,male,0,2060,"Williams, Sir. Matthew",22.0
1,female,1,2061,"Burns, Dr. Peggy",50.7
1,male,1,2062,"Cannon, Mr. Billy",30.6
1,male,1,2063,"Cross, Major. Nicholas",17.1
1,male,0,2064,"Murphy, Col. Christopher",58.6
1,male,0,2065,"Sparks, Mr. Connor",36.8
1,female,1,2066,"Christensen, Miss. Angela",32.1
1,male,0,2067,"Johnson, Major. Travis",30.6
3,female,1,2068,"Greene, Miss. Misty",17.3
2,male,0,2069,"Gardner, Rev. William",32.0
1,male,0,2070,"Park, Dr. James",48.9
1,male,0,2071,"Jones, Sir. Justin",25.4
1,female,1,2072,"Cox, Miss. Emily",49.0
1,male,1,2073,"Perez, Dr. William",20.1
1,male,1,2074,"Ortega, Mr. Sean",41.5
1,male,1,2075,"Abbott, Major. Brandon",45.6
1,male,1,2076,"Smith, Col. Eric",39.5
1,female,1,2077,"Campbell, Miss. Jessica",24.5
2,male,0,2078,"Brown, Major. John",41.5
1,female,1,2079,"Moss, Dr. Donna",46.6
2,male,0,2080,"Hanson, Rev. Mario",17.7
2,male,0,2081,"Mann, Major. Nicholas",27.6
1,female,1,2082,"Kelly, Countess. Zoe",6.5
3,female,0,2083,"Williams, Lady. Donna",25.9
1,female,0,2084,"Griffith, Mrs. Dorothy",16.6
2,male,0,2085,"Carlson, Dr. William",31.8
1,male,1,2086,"Bowers, Major. Sean",52.3
3,male,0,2087,"West, Sir. Brian",21.9
1,female,1,2088,"Evans, Countess. Anita",52.8
1,female,1,2089,"Flores, Miss. Rachel",20.9
1,female,1,2090,"Cannon, Miss. Nicole",22.9
2,male,0,2091,"Garcia, Sir. Jorge",34.0
1,male,1,2092,"Gonzalez, Dr. Craig",55.8
1,female,1,2093,"Myers, Mrs. Christina",52.0
1,male,0,2094,"Jackson, Sir. Jonathan",39.3
2,male,0,2095,"Goodman, Rev. Justin",25.8
1,male,1,2096,"Jacobs, Col. Steven",20.1
2,female,1,2097,"Hensley, Dr. Jessica",30.6
1,female,1,2098,"Martin, Mrs. Christina",35.9
3,female,0,2099,"Lawson, Countess. Sara",28.2
2,male,0,2100,"Harper, Sir. Eric",46.6
1,male,1,2101,"Hoffman, Dr. Robert",66.8
2,male,0,2102,"Edwards, Mr. Jacob",29.2
2,male,1,2103,"Ellis, Rev. Robert",37.3
1,male,0,2104,"Matthews, Major. Eric",6.1
1,female,1,2105,"Mcguire, Dr. Heather",61.4
2,male,0,2106,"Wilkinson, Rev. Peter",22.5
2,male,0,2107,"Rich, Rev. Richard",27.6
2,male,0,2108,"Greene, Mr. Stephen",16.5
1,male,0,2109,"Cooper, Rev. Michael",60.0
1,male,0,2110,"Dixon, Col. Eric",39.0
2,male,0,2111,"Hernandez, Dr. Louis",19.0
1,male,1,2112,"Jackson, Dr. Gregg",63.2
2,male,1,2113,"Wu, Mr. Richard",41.1
3,female,1,2114,"Roberts, Mrs. Tracy",14.9
1,male,0,2115,"Jones, Rev. Kevin",51.9
1,male,0,2116,"Martin, Sir. Russell",50.8
3,male,0,2117,"Evans, Col. Adam",20.1
1,male,1,2118,"Park, Sir. Chase",38.5
3,male,1,2119,"Mcdonald, Mr. Jose",26.1
3,male,0,2120,"White, Rev. Robert",12.0
1,male,0,2121,"Webster, Mr. William",27.2
3,male,0,2122,"Rodriguez, Col. Ryan",17.7
1,male,0,2123,"Williams, Sir. Brandon",33.8
2,male,0,2124,"Herrera, Sir. James",30.6
1,female,1,2125,"Taylor, Mrs. Dawn",61.2
1,male,0,2126,"Miller, Col. Ronald",7.0
1,male,0,2127,"Patterson, Dr. James",38.7
3,female,0,2128,"Lee, Lady. Pamela",4.3
1,male,0,2129,"Alvarado, Col. Leonard",66.0
1,female,1,2130,"Hawkins, Mrs. Monica",46.3
1,male,0,2131,"Hensley, Col. Joseph",35.6
3,male,0,2132,"Adams, Mr. Johnny",13.6
1,male,0,2133,"Hobbs, Dr. Jeffrey",62.1
3,female,0,2134,"Hull, Mrs. Barbara",21.0
1,female,1,2135,"Johnson, Mrs. Cheryl",50.2
3,male,0,2136,"Ashley, Col. Joseph",25.4
1,male,0,2137,"Vega, Major. Jesse",19.5
1,male,0,2138,"Lynch, Dr. Tony",31.9
1,female,1,2139,"Jensen, Dr. Whitney",47.7
2,male,0,2140,"Nelson, Rev. Benjamin",39.6
2,male,0,2141,"Brown, Col. Brian",0.1
2,female,1,2142,"Silva, Countess. Erica",31.7
1,male,1,2143,"Morse, Mr. Marc",25.9
1,male,0,2144,"Norman, Col. Kevin",10.5
1,female,1,2145,"Blake, Dr. Theresa",42.2
1,male,1,2146,"Schneider, Mr. Johnathan",21.8
1,female,1,2147,"Edwards, Miss. Catherine",48.8
3,female,1,2148,"Houston, Miss. Brenda",22.6
1,female,1,2149,"Randall, Countess. Ruth",40.4
2,male,0,2150,"Dunn, Major. Robert",40.7
2,male,0,2151,"Cole, Rev. Philip",70.6
1,female,1,2152,"Martin, Mrs. Sarah",67.8
2,male,0,2153,"Gordon, Sir. Ryan",48.6
1,male,0,2154,"Hernandez, Rev. Tyler",53.7
1,male,0,2155,"Callahan, Col. Henry",53.6
3,male,0,2156,"Herman, Major. John",24.6
1,male,1,2157,"Goodwin, Major. Jonathan",31.4
1,male,0,2158,"Thompson, Major. Harold",35.8
1,female,1,2159,"Serrano, Dr. Pamela",35.7
1,female,0,2160,"Fisher, Miss. Jennifer",42.0
3,male,0,2161,"Ellison, Mr. Jeffrey",33.6
1,male,0,2162,"Wang, Dr. James",65.1
1,male,0,2163,"Hayes, Major. Mark",49.6
3,female,0,2164,"Burton, Countess. Jill",23.0
1,male,1,2165,"Cole, Major. Daniel",34.9
3,male,0,2166,"Bishop, Rev. Clinton",27.4
2,male,0,2167,"Lindsey, Sir. Randy",11.5
1,male,0,2168,"Wood, Col. Jason",29.8
1,male,1,2169,"Wong, Rev. Austin",32.3
1,male,0,2170,"White, Major. Brian",48.8
1,male,0,2171,"Thornton, Rev. John",36.3
3,female,0,2172,"Williams, Mrs. Maureen",31.5
3,female,1,2173,"Rose, Miss. Amanda",0.2
2,female,1,2174,"Villanueva, Mrs. Ariana",41.4
1,male,1,2175,"Hall, Mr. Daniel",41.0
2,male,1,2176,"Harrell, Rev. Noah",24.5
3,male,0,2177,"Reese, Major. Michael",11.4
2,female,1,2178,"Mills, Lady. Crystal",30.5
1,male,0,2179,"Green, Major. Timothy",21.6
1,female,1,2180,"Wilson, Lady. Rebecca",39.9
1,female,1,2181,"Carson, Countess. Ashley",20.7
1,male,0,2182,"Long, Major. Kevin",34.3
3,male,0,2183,"Cook, Rev. Scott",41.8
1,male,0,2184,"Andrews, Rev. Sean",26.4
1,male,0,2185,"Chambers, Rev. Adrian",30.4
2,male,0,2186,"Hernandez, Dr. Brian",52.0
1,male,1,2187,"Smith, Rev. Glen",42.9
1,male,1,2188,"Watkins, Col. Kenneth",51.7
2,male,0,2189,"Solomon, Rev. Bruce",8.2
3,male,0,2190,"Manning, Col. Timothy",32.4
1,male,0,2191,"Anderson, Rev. Louis",19.7
1,female,1,2192,"Webb, Mrs. Elizabeth",28.9
2,male,0,2193,"Kim, Rev. Alexander",35.5
1,female,1,2194,"Wilson, Lady. Jennifer",46.5
2,female,1,2195,"Day, Countess. Kimberly",23.5
3,male,0,2196,"Petersen, Mr. Shawn",18.6
2,female,1,2197,"Mcintyre, Lady. Megan",48.7
3,male,0,2198,"Rogers, Rev. Michael",27.9
3,male,1,2199,"Padilla, Sir. Andrew",29.8
1,male,1,2200,"Hines, Major. Lucas",25.0
1,female,1,2201,"Figueroa, Countess. Jennifer",49.6
1,male,0,2202,"Murray, Major. Charles",31.0
1,male,0,2203,"Simpson, Major. William",38.8
2,female,1,2204,"Clements, Miss. Samantha",46.3
2,male,0,2205,"Copeland, Col. Carl",23.8
3,male,0,2206,"Wilson, Dr. Daniel",32.1
1,female,1,2207,"Mills, Countess. Vanessa",32.1
1,female,1,2208,"Norton, Countess. Ashley",33.9
1,male,0,2209,"Powell, Col. Andrew",42.5
1,female,1,2210,"Taylor, Dr. Natalie",34.2
1,female,1,2211,"Lewis, Miss. Christine",27.1
