PassengerId,Name,Sex,Age,SibSp,Parch
1970,"Wilson, Mr. Peter",male,50.1,0,0
1971,"Lloyd, Col. Edward",male,48.4,0,0
1972,"Kelly, Mrs. Hannah",female,60.2,2,1
1973,"Bush, Sir. Nicholas",male,31.3,1,0
1974,"Brooks, Rev. Christopher",male,40.8,0,1
1975,"Arellano, Col. Larry",male,32.2,2,0
1976,"Castro, Dr. John",male,32.1,1,0
1977,"Robinson, Dr. Matthew",male,26.5,0,0
1978,"Daniels, Mrs. Donna",female,27.2,0,0
1979,"Jones, Mr. David",male,38.6,0,0
1980,"Martinez, Mrs. Julia",female,11.3,0,1
1981,"Kirby, Col. Douglas",male,21.4,1,1
1982,"Davis, Dr. Karen",female,33.8,2,1
1983,"Martin, Rev. Todd",male,26.9,2,0
1984,"Gonzalez, Dr. Matthew",male,46.9,0,0
1985,"Stewart, Miss. Beth",female,24.1,0,0
1986,"Salazar, Dr. Melvin",male,13.1,0,1
1987,"Castillo, Col. David",male,50,0,0
1988,"Fox, Countess. Brenda",female,20.2,1,1
1989,"Mcdowell, Dr. Olivia",female,5.7,0,0
1990,"Mann, Lady. Sabrina",female,19.2,0,0
1991,"Morgan, Col. Billy",male,27.8,1,0
1992,"Humphrey, Miss. Rachel",female,42.2,0,0
1993,"Davis, Sir. Randall",male,14.4,0,0
1994,"Hernandez, Dr. Lucas",male,34.9,1,0
1995,"Smith, Mr. John",male,37.5,2,0
1996,"Hardy, Dr. Justin",male,19.9,1,0
1997,"Powell, Col. Patrick",male,37.5,0,0
1998,"Perez, Mrs. Nicole",female,24.6,0,1
1999,"Harris, Major. Robert",male,5.1,0,0
2000,"Baker, Miss. Samantha",female,43.7,0,0
2001,"Gamble, Dr. Connor",male,38.3,0,1
2002,"Jimenez, Sir. Todd",male,6.6,0,0
2003,"Gibson, Dr. Jesse",male,32.7,0,1
2004,"Mooney, Col. William",male,17,1,0
2005,"Edwards, Dr. Lori",female,7.7,0,0
2006,"Young, Sir. Jason",male,45.9,0,0
2007,"Grant, Sir. Manuel",male,19.3,0,0
2008,"Taylor, Mr. Joseph",male,34.7,0,0
2009,"Roth, Major. Kenneth",male,45.3,0,0
2010,"Marsh, Rev. Matthew",male,47.9,1,0
2011,"Beltran, Countess. Jennifer",female,19.4,0,1
2012,"Strong, Mr. Austin",male,21,0,0
2013,"Martinez, Dr. David",male,29,0,0
2014,"Berry, Dr. Jennifer",female,19,1,0
2015,"Ross, Dr. Tracy",female,21.2,0,1
2016,"Roberson, Major. Walter",male,29.1,0,1
2017,"Gray, Rev. Robert",male,28.2,0,0
2018,"Moore, Dr. Dylan",male,65.3,0,0
2019,"Mercado, Major. Matthew",male,23.5,0,0
2020,"Cole, Col. Bryan",male,54.4,1,0
2021,"Rice, Miss. Brianna",female,23.1,0,0
2022,"Anderson, Major. Jose",male,38.7,1,0
2023,"Brennan, Countess. Amanda",female,28.9,1,0
2024,"Davis, Mr. Jacob",male,39.9,0,0
2025,"Clark, Dr. Shannon",male,31.7,0,1
2026,"Crawford, Dr. Martin",male,48.4,1,0
2027,"Salinas, Sir. Stephen",male,42.5,0,2
2028,"Randall, Mr. Eric",male,42.5,1,0
2029,"Kelly, Major. Michael",male,24.6,0,0
2030,"Johnson, Mr. Matthew",male,47.5,1,0
2031,"Kirk, Countess. Brandi",female,45.1,1,0
2032,"Moore, Mrs. Karen",female,20.4,0,0
2033,"Clayton, Rev. Jacob",male,5.5,0,0
2034,"Nguyen, Major. William",male,54,0,0
2035,"Sanders, Rev. Vernon",male,79.6,0,0
2036,"Martinez, Col. William",male,34.8,0,0
2037,"James, Rev. Benjamin",male,6.1,0,0
2038,"Tucker, Rev. Steven",male,31.3,0,0
2039,"Lawrence, Major. Nathan",male,0.5,0,0
2040,"Roberts, Lady. Laurie",female,16.5,0,0
2041,"Hill, Col. Ryan",male,17.6,0,0
2042,"Casey, Mrs. Kristina",female,50.1,1,1
2043,"Simmons, Rev. Steven",male,32.6,0,0
2044,"Dalton, Mr. Joseph",male,43,2,0
2045,"Hooper, Sir. Chad",male,30.5,0,0
2046,"Torres, Countess. Sabrina",female,18.1,1,0
2047,"Nelson, Col. Walter",male,43.1,0,1
2048,"Mccoy, Lady. Nancy",female,28.9,0,0
2049,"Norman, Major. Jack",male,65.8,1,0
2050,"Lee, Miss. Lisa",female,14.5,1,0
2051,"Adams, Dr. Marissa",female,43.8,0,0
2052,"Gonzales, Dr. Olivia",female,8.3,0,0
2053,"Thomas, Sir. Edward",male,15.1,0,0
2054,"Jackson, Mr. Dylan",male,35.6,0,0
2055,"Henderson, Lady. Mariah",female,50.8,1,0
2056,"Lawrence, Sir. Javier",male,17.5,1,0
2057,"Bailey, Col. Matthew",male,40.9,1,1
2058,"Cunningham, Sir. Troy",male,64.6,0,0
2059,"Rodriguez, Mrs. Janice",female,57.5,0,0
2060,"Williams, Sir. Matthew",male,22,1,0
2061,"Burns, Dr. Peggy",female,50.7,0,1
2062,"Cannon, Mr. Billy",male,30.6,2,0
2063,"Cross, Major. Nicholas",male,17.1,0,0
2064,"Murphy, Col. Christopher",male,58.6,0,1
2065,"Sparks, Mr. Connor",male,36.8,0,0
2066,"Christensen, Miss. Angela",female,32.1,4,0
2067,"Johnson, Major. Travis",male,30.6,1,0
2068,"Greene, Miss. Misty",female,17.3,1,0
2069,"Gardner, Rev. William",male,32,0,1
2070,"Park, Dr. James",male,48.9,1,0
2071,"Jones, Sir. Justin",male,25.4,0,1
2072,"Cox, Miss. Emily",female,49,0,0
2073,"Perez, Dr. William",male,20.1,0,0
2074,"Ortega, Mr. Sean",male,41.5,3,0
2075,"Abbott, Major. Brandon",male,45.6,0,0
2076,"Smith, Col. Eric",male,39.5,0,0
2077,"Campbell, Miss. Jessica",female,24.5,0,0
2078,"Brown, Major. John",male,41.5,0,0
2079,"Moss, Dr. Donna",female,46.6,0,0
2080,"Hanson, Rev. Mario",male,17.7,0,0
2081,"Mann, Major. Nicholas",male,27.6,0,0
2082,"Kelly, Countess. Zoe",female,6.5,0,1
2083,"Williams, Lady. Donna",female,25.9,0,0
2084,"Griffith, Mrs. Dorothy",female,16.6,0,0
2085,"Carlson, Dr. William",male,31.8,0,1
2086,"Bowers, Major. Sean",male,52.3,0,0
2087,"West, Sir. Brian",male,21.9,0,1
2088,"Evans, Countess. Anita",female,52.8,1,1
2089,"Flores, Miss. Rachel",female,20.9,0,0
2090,"Cannon, Miss. Nicole",female,22.9,1,0
2091,"Garcia, Sir. Jorge",male,34,3,0
2092,"Gonzalez, Dr. Craig",male,55.8,0,0
2093,"Myers, Mrs. Christina",female,52,0,0
2094,"Jackson, Sir. Jonathan",male,39.3,1,0
2095,"Goodman, Rev. Justin",male,25.8,0,1
2096,"Jacobs, Col. Steven",male,20.1,0,0
2097,"Hensley, Dr. Jessica",female,30.6,2,2
2098,"Martin, Mrs. Christina",female,35.9,1,0
2099,"Lawson, Countess. Sara",female,28.2,0,0
2100,"Harper, Sir. Eric",male,46.6,0,0
2101,"Hoffman, Dr. Robert",male,66.8,2,0
2102,"Edwards, Mr. Jacob",male,29.2,0,0
2103,"Ellis, Rev. Robert",male,37.3,0,1
2104,"Matthews, Major. Eric",male,6.1,0,1
2105,"Mcguire, Dr. Heather",female,61.4,0,1
2106,"Wilkinson, Rev. Peter",male,22.5,0,0
2107,"Rich, Rev. Richard",male,27.6,0,0
2108,"Greene, Mr. Stephen",male,16.5,0,0
2109,"Cooper, Rev. Michael",male,60,0,0
2110,"Dixon, Col. Eric",male,39,1,0
2111,"Hernandez, Dr. Louis",male,19,0,0
2112,"Jackson, Dr. Gregg",male,63.2,0,0
2113,"Wu, Mr. Richard",male,41.1,0,0
2114,"Roberts, Mrs. Tracy",female,14.9,0,1
2115,"Jones, Rev. Kevin",male,51.9,1,0
2116,"Martin, Sir. Russell",male,50.8,1,1
2117,"Evans, Col. Adam",male,20.1,0,1
2118,"Park, Sir. Chase",male,38.5,1,0
2119,"Mcdonald, Mr. Jose",male,26.1,2,1
2120,"White, Rev. Robert",male,12,1,1
2121,"Webster, Mr. William",male,27.2,0,0
2122,"Rodriguez, Col. Ryan",male,17.7,0,1
2123,"Williams, Sir. Brandon",male,33.8,2,1
2124,"Herrera, Sir. James",male,30.6,0,2
2125,"Taylor, Mrs. Dawn",female,61.2,0,0
2126,"Miller, Col. Ronald",male,7,0,0
2127,"Patterson, Dr. James",male,38.7,1,0
2128,"Lee, Lady. Pamela",female,4.3,0,0
2129,"Alvarado, Col. Leonard",male,66,0,0
2130,"Hawkins, Mrs. Monica",female,46.3,1,1
2131,"Hensley, Col. Joseph",male,35.6,2,0
2132,"Adams, Mr. Johnny",male,13.6,0,0
2133,"Hobbs, Dr. Jeffrey",male,62.1,0,0
2134,"Hull, Mrs. Barbara",female,21,1,0
2135,"Johnson, Mrs. Cheryl",female,50.2,0,1
2136,"Ashley, Col. Joseph",male,25.4,0,1
2137,"Vega, Major. Jesse",male,19.5,0,0
2138,"Lynch, Dr. Tony",male,31.9,0,0
2139,"Jensen, Dr. Whitney",female,47.7,0,0
2140,"Nelson, Rev. Benjamin",male,39.6,1,0
2141,"Brown, Col. Brian",male,0.1,0,0
2142,"Silva, Countess. Erica",female,31.7,1,0
2143,"Morse, Mr. Marc",male,25.9,0,0
2144,"Norman, Col. Kevin",male,10.5,0,0
2145,"Blake, Dr. Theresa",female,42.2,0,0
2146,"Schneider, Mr. Johnathan",male,21.8,1,0
2147,"Edwards, Miss. Catherine",female,48.8,0,0
2148,"Houston, Miss. Brenda",female,22.6,0,1
2149,"Randall, Countess. Ruth",female,40.4,0,1
2150,"Dunn, Major. Robert",male,40.7,0,0
2151,"Cole, Rev. Philip",male,70.6,1,0
2152,"Martin, Mrs. Sarah",female,67.8,0,0
2153,"Gordon, Sir. Ryan",male,48.6,1,1
2154,"Hernandez, Rev. Tyler",male,53.7,0,0
2155,"Callahan, Col. Henry",male,53.6,0,0
2156,"Herman, Major. John",male,24.6,1,0
2157,"Goodwin, Major. Jonathan",male,31.4,0,1
2158,"Thompson, Major. Harold",male,35.8,0,1
2159,"Serrano, Dr. Pamela",female,35.7,0,0
2160,"Fisher, Miss. Jennifer",female,42,2,1
2161,"Ellison, Mr. Jeffrey",male,33.6,0,1
2162,"Wang, Dr. James",male,65.1,0,0
2163,"Hayes, Major. Mark",male,49.6,2,1
2164,"Burton, Countess. Jill",female,23,0,0
2165,"Cole, Major. Daniel",male,34.9,0,1
2166,"Bishop, Rev. Clinton",male,27.4,0,0
2167,"Lindsey, Sir. Randy",male,11.5,0,2
2168,"Wood, Col. Jason",male,29.8,0,0
2169,"Wong, Rev. Austin",male,32.3,0,0
2170,"White, Major. Brian",male,48.8,2,0
2171,"Thornton, Rev. John",male,36.3,0,1
2172,"Williams, Mrs. Maureen",female,31.5,0,0
2173,"Rose, Miss. Amanda",female,0.2,1,0
2174,"Villanueva, Mrs. Ariana",female,41.4,0,0
2175,"Hall, Mr. Daniel",male,41,0,0
2176,"Harrell, Rev. Noah",male,24.5,2,0
2177,"Reese, Major. Michael",male,11.4,2,0
2178,"Mills, Lady. Crystal",female,30.5,1,0
2179,"Green, Major. Timothy",male,21.6,3,0
2180,"Wilson, Lady. Rebecca",female,39.9,0,0
2181,"Carson, Countess. Ashley",female,20.7,0,2
2182,"Long, Major. Kevin",male,34.3,1,0
2183,"Cook, Rev. Scott",male,41.8,0,0
2184,"Andrews, Rev. Sean",male,26.4,1,1
2185,"Chambers, Rev. Adrian",male,30.4,0,0
2186,"Hernandez, Dr. Brian",male,52,1,1
2187,"Smith, Rev. Glen",male,42.9,0,0
2188,"Watkins, Col. Kenneth",male,51.7,0,0
2189,"Solomon, Rev. Bruce",male,8.2,4,0
2190,"Manning, Col. Timothy",male,32.4,0,0
2191,"Anderson, Rev. Louis",male,19.7,2,1
2192,"Webb, Mrs. Elizabeth",female,28.9,0,1
2193,"Kim, Rev. Alexander",male,35.5,2,0
2194,"Wilson, Lady. Jennifer",female,46.5,0,0
2195,"Day, Countess. Kimberly",female,23.5,0,0
2196,"Petersen, Mr. Shawn",male,18.6,1,0
2197,"Mcintyre, Lady. Megan",female,48.7,0,0
2198,"Rogers, Rev. Michael",male,27.9,0,0
2199,"Padilla, Sir. Andrew",male,29.8,2,0
2200,"Hines, Major. Lucas",male,25,0,2
2201,"Figueroa, Countess. Jennifer",female,49.6,0,0
2202,"Murray, Major. Charles",male,31,1,1
2203,"Simpson, Major. William",male,38.8,3,0
2204,"Clements, Miss. Samantha",female,46.3,0,0
2205,"Copeland, Col. Carl",male,23.8,0,0
2206,"Wilson, Dr. Daniel",male,32.1,1,0
2207,"Mills, Countess. Vanessa",female,32.1,0,0
2208,"Norton, Countess. Ashley",female,33.9,1,1
2209,"Powell, Col. Andrew",male,42.5,0,1
2210,"Taylor, Dr. Natalie",female,34.2,0,0
2211,"Lewis, Miss. Christine",female,27.1,0,0
2212,"Lopez, Dr. Molly",female,32.1,0,0
2213,"Kelly, Lady. Teresa",female,37.7,1,0
2214,"Jackson, Lady. Caroline",female,0.4,0,0
2215,"Olson, Sir. Edward",male,7,0,0
2216,"Lee, Sir. Ryan",male,24,1,0
2217,"Rowe, Mr. Marcus",male,26.2,1,0
2218,"Norris, Sir. Eric",male,24.5,0,0
2219,"Nichols, Major. Ian",male,53,0,0
2220,"Myers, Major. Christopher",male,59,1,0
2221,"Faulkner, Col. Clifford",male,27.3,0,0
2222,"Anderson, Sir. Clayton",male,32.8,0,0
2223,"Marquez, Sir. Richard",male,14,0,0
2224,"Daniels, Rev. Jonathon",male,15.7,0,0
2225,"Allison, Sir. Mike",male,7.8,2,0
2226,"Jones, Miss. Meghan",female,19.9,1,0
2227,"Petty, Col. Scott",male,37.2,0,0
2228,"Jacobs, Mr. Tyler",male,25.4,0,0
2229,"Garcia, Sir. John",male,30.9,1,0
2230,"Wells, Mr. John",male,45.3,0,0
2231,"Ramirez, Miss. Katherine",female,61.1,0,1
2232,"White, Lady. Kelly",female,30.6,0,0
2233,"Schneider, Lady. Amy",female,5.7,0,0
2234,"Gonzalez, Rev. Arthur",male,58.4,0,1
2235,"Jones, Dr. Brandi",female,23,0,1
2236,"Grant, Dr. Johnathan",male,23.9,0,0
2237,"Garcia, Rev. Xavier",male,48.2,1,0
2238,"Butler, Dr. Lori",female,23.7,2,1
2239,"Gray, Dr. Tiffany",female,44.1,0,0
2240,"Heath, Mr. Paul",male,45.1,0,0
2241,"Armstrong, Major. Randy",male,52.4,0,0
2242,"Ramos, Mr. Thomas",male,41.4,2,0
2243,"Miller, Major. Adam",male,18.4,0,0
2244,"Gibson, Countess. Barbara",female,29.5,0,1
2245,"Salas, Rev. Larry",male,44.8,0,0
2246,"Kim, Mr. Joseph",male,17.1,0,0
2247,"Wells, Countess. Tiffany",female,22.5,2,0
2248,"Thompson, Rev. Adam",male,33,0,1
2249,"Gonzalez, Mr. Michael",male,30.2,1,0
2250,"Lopez, Mrs. Brittney",female,11,0,1
2251,"Myers, Major. Timothy",male,30.3,3,2
2252,"Perez, Lady. Sharon",female,18.5,0,0
2253,"Turner, Sir. David",male,17.6,0,0
2254,"Duarte, Mr. Angel",male,28.7,0,0
2255,"White, Lady. Sharon",female,35,1,2
2256,"Fowler, Sir. Brett",male,42.9,0,0
2257,"Barry, Mrs. Kari",female,35.3,0,0
2258,"Reese, Miss. Erin",female,22.8,1,1
2259,"Perry, Major. Jonathan",male,63.1,3,0
2260,"Suarez, Col. Richard",male,41.9,0,0
2261,"Hudson, Dr. Caroline",female,6,0,0
2262,"Anderson, Lady. Allison",female,45.4,0,0
2263,"Castillo, Mr. Adam",male,48.9,0,1
2264,"Price, Mr. Jake",male,36.6,0,0
2265,"Rodriguez, Major. Gregory",male,21.3,0,1
2266,"Carrillo, Col. Christopher",male,37,0,0
2267,"Ferguson, Sir. Daniel",male,40.7,0,0
2268,"Thompson, Countess. Krystal",female,18.3,1,0
2269,"Jordan, Lady. Sarah",female,13.5,0,0
2270,"Simon, Mrs. Grace",female,40.4,0,0
2271,"Payne, Rev. Ronald",male,26.2,0,1
2272,"Hogan, Dr. Courtney",female,26.6,2,1
2273,"Rogers, Mrs. Tracy",female,54.4,2,0
2274,"Yates, Dr. Hunter",male,43,0,1
2275,"Bright, Mr. Adam",male,47.2,1,1
2276,"Gomez, Dr. Sean",male,29.5,0,0
2277,"Allen, Dr. Susan",female,51.3,0,0
2278,"Perez, Sir. Daniel",male,2.3,0,0
2279,"Mccormick, Mr. David",male,46.8,0,1
2280,"King, Lady. Deborah",female,4.3,1,0
2281,"Roberts, Mrs. Stacey",female,19.1,0,0
2282,"Kemp, Col. Robert",male,30.7,2,0
2283,"Fisher, Lady. Michele",female,42.5,1,0
2284,"Harmon, Rev. Kevin",male,51,0,0
2285,"Jackson, Col. Robert",male,35,1,1
2286,"Erickson, Dr. Ryan",male,79.5,1,0
2287,"Page, Mrs. Vickie",female,29,1,0
2288,"Lloyd, Mr. Jacob",male,30.2,0,0
2289,"Ward, Col. William",male,44.9,0,0
2290,"Munoz, Major. Christopher",male,6.6,1,0
2291,"Reilly, Rev. Kevin",male,53.7,1,0
2292,"White, Col. Jacob",male,61.9,0,1
2293,"Rogers, Rev. Vincent",male,26.9,0,1
2294,"Duncan, Rev. Leroy",male,34.3,1,1
2295,"Bush, Dr. Matthew",male,55.3,2,0
2296,"Valenzuela, Lady. Kathy",female,34.7,0,0
2297,"Garcia, Lady. Katelyn",female,39.2,1,0
2298,"Potter, Major. Joshua",male,19.2,1,0
2299,"May, Col. Ryan",male,26.9,0,0
2300,"Campbell, Col. Aaron",male,63.8,1,0
2301,"Munoz, Col. Kenneth",male,40.3,0,0
2302,"Mcpherson, Countess. Taylor",female,56.4,0,0
2303,"Wagner, Col. Alejandro",male,58.9,0,0
2304,"Rogers, Mrs. Karen",female,23.4,0,0
2305,"Spencer, Mr. James",male,53.7,0,0
2306,"Miranda, Mrs. Judy",female,27,0,0
2307,"Campos, Mr. Juan",male,31.9,0,1
2308,"Hernandez, Rev. Robert",male,13.3,0,0
2309,"Johnson, Mr. John",male,21.8,1,1
2310,"Russell, Sir. Joseph",male,30.1,0,0
2311,"Castillo, Major. Thomas",male,18.3,0,0
2312,"Leonard, Sir. Thomas",male,29.9,0,0
2313,"Nichols, Major. Thomas",male,17.5,1,0
2314,"Anderson, Countess. Julie",female,26.4,1,0
2315,"Sawyer, Countess. Daisy",female,44.5,0,0
2316,"Ramirez, Sir. Joseph",male,57.7,0,0
2317,"Miller, Lady. Kaylee",female,52.7,0,0
2318,"White, Rev. Ryan",male,33.8,2,0
2319,"Ware, Mrs. Deborah",female,49.1,0,1
2320,"Rivera, Dr. Sara",female,20.7,0,0
2321,"Davis, Rev. Noah",male,38.1,1,0
2322,"Nelson, Rev. Andrew",male,40.4,0,0
2323,"Schwartz, Lady. Michelle",female,36.8,0,0
2324,"Morris, Miss. Victoria",female,17.5,1,1
2325,"Perez, Miss. Sonia",female,25.5,0,0
2326,"Chase, Dr. Adrian",male,4.1,1,0
2327,"Vasquez, Major. David",male,11.2,0,0
2328,"Bond, Dr. Christine",female,31,0,0
2329,"Jackson, Mr. Gerald",male,35.7,1,1
2330,"Coleman, Rev. Eric",male,40,1,0
2331,"Moore, Countess. Heather",female,51.1,0,0
2332,"Hicks, Mr. Peter",male,29.5,1,0
2333,"Everett, Sir. Phillip",male,56.9,1,0
2334,"Smith, Sir. Timothy",male,51,1,0
2335,"Murray, Mr. Samuel",male,26.9,0,0
2336,"Humphrey, Mr. Jesse",male,56.6,0,0
2337,"Collins, Dr. James",male,60,0,0
2338,"Ewing, Col. Christopher",male,25.9,0,0
2339,"Cannon, Major. Cody",male,46.3,2,0
2340,"Harris, Dr. Robert",male,41.6,0,1
2341,"Reid, Mr. Anthony",male,36.2,1,1
2342,"Lewis, Col. Gary",male,52.9,0,1
2343,"Jones, Dr. Edward",male,25,0,1
2344,"Smith, Sir. Daniel",male,34.7,0,0
2345,"Davis, Countess. Diane",female,6.2,1,0
2346,"Bailey, Dr. Sean",male,45.8,0,0
2347,"Baker, Dr. James",male,48.9,1,0
2348,"Thomas, Major. Justin",male,30.1,0,0
2349,"Johnson, Col. Joel",male,40.6,0,0
2350,"Escobar, Mr. Alexander",male,35,1,1
2351,"Brady, Col. Michael",male,41.9,0,0
2352,"Miller, Dr. Erica",female,31.3,0,0
2353,"Smith, Rev. John",male,15,1,0
2354,"Carlson, Dr. Michael",male,62.2,0,0
2355,"Griffin, Mr. Trevor",male,33.4,0,0
2356,"Wilson, Dr. Daniel",male,20.9,0,0
2357,"Fitzgerald, Dr. Casey",male,47.3,0,0
2358,"Collins, Dr. April",female,53.1,1,0
2359,"Lee, Rev. Matthew",male,21.7,2,0
2360,"Barnes, Major. Jason",male,49.4,0,2
2361,"Sanchez, Countess. Andrea",female,36.5,0,1
2362,"Arnold, Dr. Edward",male,57,0,0
2363,"Hunter, Sir. Casey",male,50.5,0,1
2364,"James, Dr. Michael",male,12.2,0,0
2365,"Turner, Major. Steven",male,11.4,0,0
2366,"Stephens, Sir. Tyler",male,43.9,0,0
2367,"Hall, Col. Ryan",male,43.4,2,1
2368,"Stokes, Countess. Donna",female,35.2,1,0
2369,"Williams, Miss. Erica",female,5.6,0,0
2370,"Williamson, Mr. Derrick",male,17.1,1,0
2371,"Chase, Countess. Samantha",female,39.4,1,0
2372,"Dillon, Dr. Susan",female,15.2,0,0
2373,"Burns, Lady. Brandi",female,58.8,0,0
2374,"Campbell, Mr. Jonathan",male,50.7,0,0
2375,"Duran, Mr. Scott",male,25.6,2,1
2376,"Martinez, Rev. Mark",male,46.6,2,1
2377,"Edwards, Major. Peter",male,47.3,0,0
2378,"Allen, Sir. Alex",male,36.3,1,0
2379,"Myers, Lady. Erika",female,25,0,0
2380,"Bowman, Sir. Steven",male,17.7,0,0
2381,"Dominguez, Major. Christopher",male,30.1,0,0
2382,"Ortega, Lady. Terry",female,30.4,0,0
2383,"Cruz, Rev. David",male,20.8,1,0
2384,"Fernandez, Dr. Julie",female,24.9,0,1
2385,"Barrett, Lady. Tonya",female,27.6,0,1
2386,"Murphy, Countess. Elizabeth",female,26.2,1,0
2387,"Smith, Major. Ian",male,32.7,1,0
2388,"Freeman, Col. Brian",male,65.7,1,1
2389,"Harper, Mr. Todd",male,25.1,1,1
2390,"Bennett, Countess. Rebecca",female,19.3,0,0
2391,"Robinson, Lady. Jill",female,19.3,0,0
2392,"Barnes, Major. Robert",male,29.8,0,0
2393,"Dalton, Mr. Ryan",male,34.2,0,0
2394,"Porter, Dr. Rachel",female,28.3,0,0
2395,"Guzman, Major. Brandon",male,33.6,0,1
2396,"Martinez, Col. Joshua",male,20,0,0
2397,"Chang, Col. Michael",male,49.1,0,1
2398,"Morris, Lady. Margaret",female,41.9,0,1
2399,"Bell, Miss. Stephanie",female,43.7,1,1
2400,"Thomas, Sir. Jeffrey",male,30.8,0,0
2401,"Stein, Mr. Michael",male,11.6,0,2
2402,"Leon, Col. Jason",male,22.8,0,1
2403,"Stewart, Major. Travis",male,31.5,0,0
2404,"Villegas, Mr. Richard",male,5.9,1,1
2405,"Martinez, Mrs. Brenda",female,62,0,0
2406,"Johnson, Major. James",male,47.9,0,0
2407,"Martinez, Col. John",male,33.4,0,0
2408,"Jackson, Sir. Donald",male,50.8,0,1
2409,"Rice, Miss. Heather",female,31.7,0,1
2410,"Cook, Sir. Andrew",male,43.1,0,0
2411,"Mcclain, Dr. Rhonda",female,35.6,0,0
2412,"Simpson, Countess. Joan",female,13.4,0,0
2413,"Dickson, Mr. Daniel",male,42,0,1
2414,"Hawkins, Mr. Gary",male,51.3,3,0
2415,"Clayton, Dr. Mark",male,25.1,0,0
2416,"Sims, Sir. David",male,41.4,0,0
2417,"Sanders, Mr. Jermaine",male,32,1,0
2418,"Mckinney, Dr. Matthew",male,51,0,0
2419,"Rosales, Countess. Sarah",female,28.5,1,0
2420,"Harris, Dr. Dennis",male,7.4,1,0
2421,"Stark, Rev. Mark",male,39.1,2,0
2422,"Jones, Sir. Timothy",male,45.1,0,0
2423,"Bush, Major. Timothy",male,52.8,0,1
2424,"Ferguson, Major. Jeffrey",male,6.6,0,0
2425,"Baker, Mrs. Christina",female,38.8,0,1
2426,"Tucker, Col. Wayne",male,18.8,0,0
2427,"Sandoval, Dr. Nicholas",male,58.7,0,0
2428,"Dyer, Dr. Cynthia",female,20.9,0,0
2429,"Miller, Sir. Hayden",male,25.6,1,0
2430,"Salazar, Rev. Joseph",male,42.7,0,1
2431,"Gilbert, Mrs. Ashley",female,47.4,0,0
2432,"Henson, Dr. Timothy",male,29.4,1,0
2433,"Merritt, Miss. Mary",female,48.2,0,0
2434,"White, Col. Jason",male,39.6,0,0
2435,"Nelson, Dr. Roger",male,27.6,0,1
2436,"Berger, Lady. Angelica",female,58.7,0,0
2437,"Taylor, Countess. Michelle",female,32.7,0,0
2438,"Russell, Rev. Jared",male,35,1,0
2439,"Hill, Lady. Kelly",female,31.7,1,0
2440,"Rangel, Mrs. Melissa",female,14.2,0,0
2441,"Marshall, Mr. Bryan",male,44,0,0
2442,"Davidson, Dr. Perry",male,41.8,0,0
2443,"West, Miss. Sandra",female,16.1,3,0
2444,"Sanders, Dr. Meagan",female,38.9,0,0
2445,"Taylor, Rev. Christian",male,26.8,0,0
2446,"Watts, Rev. Tyler",male,64.3,0,0
2447,"Sullivan, Miss. Paula",female,8.6,2,0
2448,"Garza, Mr. Brian",male,39.5,1,0
2449,"Young, Rev. Ryan",male,28.7,0,1
2450,"Williams, Countess. Tara",female,15.7,1,0
2451,"Hill, Col. John",male,29.1,0,1
2452,"Carter, Rev. Jose",male,35.1,0,1
2453,"Hall, Mr. Randy",male,22,0,0
2454,"Giles, Mrs. Morgan",female,20.3,0,0
2455,"Rowe, Mrs. Megan",female,28.1,0,1
2456,"Evans, Dr. Kimberly",female,47.5,1,0
2457,"Roberts, Lady. Jean",female,30.7,0,0
2458,"Hurley, Sir. Jeffrey",male,39.1,0,0
2459,"Mcgee, Mrs. Lisa",female,25.1,0,0
2460,"Murphy, Countess. Danielle",female,32.8,1,1
2461,"Mason, Dr. Omar",male,26.1,0,1
2462,"White, Sir. Mario",male,30.5,0,0
2463,"West, Rev. Jeremy",male,37,0,0
2464,"Ray, Major. David",male,26.4,1,0
2465,"Diaz, Col. Douglas",male,31.6,0,0
2466,"Lopez, Countess. Melissa",female,5.5,0,0
2467,"Smith, Dr. Jeremy",male,29.1,2,0
2468,"Johnson, Countess. Cheryl",female,8,2,0
2469,"Warren, Mrs. Samantha",female,6.1,0,1
2470,"Taylor, Mrs. Heather",female,35.1,1,0
2471,"Harrison, Sir. Victor",male,45.7,3,0
2472,"King, Major. Robert",male,35.4,0,1
2473,"Burgess, Rev. Brian",male,54,1,1
2474,"Stephenson, Rev. Thomas",male,31.6,1,2
2475,"Erickson, Dr. Amanda",female,40.5,0,1
2476,"Marks, Rev. William",male,38.7,0,0
2477,"Meyer, Major. Michael",male,23.1,0,0
2478,"Powers, Lady. Natalie",female,7.5,0,0
2479,"Holland, Sir. Logan",male,68,2,2
2480,"Thomas, Sir. Joseph",male,29.4,0,1
2481,"Adams, Col. Brian",male,46.1,1,0
2482,"Trujillo, Countess. Joanna",female,35.8,1,0
2483,"Sims, Rev. Scott",male,21.2,0,0
2484,"Osborne, Major. Jacob",male,27.5,0,0
2485,"Meyer, Dr. David",male,22.2,0,0
2486,"Lowe, Lady. Paula",female,44.3,0,1
2487,"Christensen, Rev. Logan",male,37.7,2,1
2488,"Cantrell, Lady. Kristen",female,30.1,2,0
2489,"Curry, Rev. Troy",male,39.3,0,1
2490,"Thomas, Dr. Gregory",male,31.5,2,1
2491,"Martinez, Lady. Denise",female,38.3,0,0
